,company_Index,memberid,value
21293,10647,sky2,0
21294,10648,sky,0
21295,10648,sky2,0
21296,10649,sky,0
21297,10649,sky2,0
21298,10650,sky,0
21299,10650,sky2,0
21300,10651,sky,0
21301,10651,sky2,0
21302,10652,sky,0
21303,10652,sky2,0
21304,10653,sky,0
21305,10653,sky2,0
21306,10654,sky,0
21307,10654,sky2,0
21308,10655,sky,0
21309,10655,sky2,0
21310,10656,sky,0
21311,10656,sky2,0
21312,10657,sky,0
21313,10657,sky2,0
21314,10658,sky,0
21315,10658,sky2,0
21316,10659,sky,0
21317,10659,sky2,0
21318,10660,sky,0
21319,10660,sky2,0
21320,10661,sky,0
21321,10661,sky2,0
21322,10662,sky,0
21323,10662,sky2,0
21324,10663,sky,0
21325,10663,sky2,0
21326,10664,sky,0
21327,10664,sky2,0
21328,10665,sky,0
21329,10665,sky2,0
21330,10666,sky,0
21331,10666,sky2,0
21332,10667,sky,0
21333,10667,sky2,0
21334,10668,sky,0
21335,10668,sky2,0
21336,10669,sky,0
21337,10669,sky2,0
21338,10670,sky,0
21339,10670,sky2,0
21340,10671,sky,0
21341,10671,sky2,0
21342,10672,sky,0
21343,10672,sky2,0
21344,10673,sky,0
21345,10673,sky2,0
21346,10674,sky,0
21347,10674,sky2,0
21348,10675,sky,0
21349,10675,sky2,0
21350,10676,sky,0
21351,10676,sky2,0
21352,10677,sky,0
21353,10677,sky2,0
21354,10678,sky,0
21355,10678,sky2,0
21356,10679,sky,0
21357,10679,sky2,0
21358,10680,sky,0
21359,10680,sky2,0
21360,10681,sky,0
21361,10681,sky2,0
21362,10682,sky,0
21363,10682,sky2,0
21364,10683,sky,0
21365,10683,sky2,0
21366,10684,sky,0
21367,10684,sky2,0
21368,10685,sky,0
21369,10685,sky2,0
21370,10686,sky,0
21371,10686,sky2,0
21372,10687,sky,0
21373,10687,sky2,0
21374,10688,sky,0
21375,10688,sky2,0
21376,10689,sky,0
21377,10689,sky2,0
21378,10690,sky,0
21379,10690,sky2,0
21380,10691,sky,0
21381,10691,sky2,0
21382,10692,sky,0
21383,10692,sky2,0
21384,10693,sky,0
21385,10693,sky2,0
21386,10694,sky,0
21387,10694,sky2,0
21388,10695,sky,0
21389,10695,sky2,0
21390,10696,sky,0
21391,10696,sky2,0
21392,10697,sky,0
21393,10697,sky2,0
21394,10698,sky,0
21395,10698,sky2,0
21396,10699,sky,0
21397,10699,sky2,0
21398,10700,sky,0
21399,10700,sky2,0
21400,10701,sky,0
21401,10701,sky2,0
21402,10702,sky,0
21403,10702,sky2,0
21404,10703,sky,0
21405,10703,sky2,0
21406,10704,sky,0
21407,10704,sky2,0
21408,10705,sky,0
21409,10705,sky2,0
21410,10706,sky,0
21411,10706,sky2,0
21412,10707,sky,0
21413,10707,sky2,0
21414,10708,sky,0
21415,10708,sky2,0
21416,10709,sky,0
21417,10709,sky2,0
21418,10710,sky,0
21419,10710,sky2,0
21420,10711,sky,0
21421,10711,sky2,0
21422,10712,sky,0
21423,10712,sky2,0
21424,10713,sky,0
21425,10713,sky2,0
21426,10714,sky,0
21427,10714,sky2,0
21428,10715,sky,0
21429,10715,sky2,0
21430,10716,sky,0
21431,10716,sky2,0
21432,10717,sky,0
21433,10717,sky2,0
21434,10718,sky,0
21435,10718,sky2,0
21436,10719,sky,0
21437,10719,sky2,0
21438,10720,sky,0
21439,10720,sky2,0
21440,10721,sky,0
21441,10721,sky2,0
21442,10722,sky,0
21443,10722,sky2,0
21444,10723,sky,0
21445,10723,sky2,0
21446,10724,sky,0
21447,10724,sky2,0
21448,10725,sky,0
21449,10725,sky2,0
21450,10726,sky,0
21451,10726,sky2,0
21452,10727,sky,0
21453,10727,sky2,0
21454,10728,sky,0
21455,10728,sky2,0
21456,10729,sky,0
21457,10729,sky2,0
21458,10730,sky,0
21459,10730,sky2,0
21460,10731,sky,0
21461,10731,sky2,0
21462,10732,sky,0
21463,10732,sky2,0
21464,10733,sky,0
21465,10733,sky2,0
21466,10734,sky,0
21467,10734,sky2,0
21468,10735,sky,0
21469,10735,sky2,0
21470,10736,sky,0
21471,10736,sky2,0
21472,10737,sky,0
21473,10737,sky2,0
21474,10738,sky,0
21475,10738,sky2,0
21476,10739,sky,0
21477,10739,sky2,0
21478,10740,sky,0
21479,10740,sky2,0
21480,10741,sky,0
21481,10741,sky2,0
21482,10742,sky,0
21483,10742,sky2,0
21484,10743,sky,0
21485,10743,sky2,0
21486,10744,sky,0
21487,10744,sky2,0
21488,10745,sky,0
21489,10745,sky2,0
21490,10746,sky,0
21491,10746,sky2,0
21492,10747,sky,0
21493,10747,sky2,0
21494,10748,sky,0
21495,10748,sky2,0
21496,10749,sky,0
21497,10749,sky2,0
21498,10750,sky,0
21499,10750,sky2,0
21500,10751,sky,0
21501,10751,sky2,0
21502,10752,sky,0
21503,10752,sky2,0
21504,10753,sky,0
21505,10753,sky2,0
21506,10754,sky,0
21507,10754,sky2,0
21508,10755,sky,0
21509,10755,sky2,0
21510,10756,sky,0
21511,10756,sky2,0
21512,10757,sky,0
21513,10757,sky2,0
21514,10758,sky,0
21515,10758,sky2,0
21516,10759,sky,0
21517,10759,sky2,0
21518,10760,sky,0
21519,10760,sky2,0
21520,10761,sky,0
21521,10761,sky2,0
21522,10762,sky,0
21523,10762,sky2,0
21524,10763,sky,0
21525,10763,sky2,0
21526,10764,sky,0
21527,10764,sky2,0
21528,10765,sky,0
21529,10765,sky2,0
21530,10766,sky,0
21531,10766,sky2,0
21532,10767,sky,0
21533,10767,sky2,0
21534,10768,sky,0
21535,10768,sky2,0
21536,10769,sky,0
21537,10769,sky2,0
21538,10770,sky,0
21539,10770,sky2,0
21540,10771,sky,0
21541,10771,sky2,0
21542,10772,sky,0
21543,10772,sky2,0
21544,10773,sky,0
21545,10773,sky2,0
21546,10774,sky,0
21547,10774,sky2,0
21548,10775,sky,0
21549,10775,sky2,0
21550,10776,sky,0
21551,10776,sky2,0
21552,10777,sky,0
21553,10777,sky2,0
21554,10778,sky,0
21555,10778,sky2,0
21556,10779,sky,0
21557,10779,sky2,0
21558,10780,sky,0
21559,10780,sky2,0
21560,10781,sky,0
21561,10781,sky2,0
21562,10782,sky,0
21563,10782,sky2,0
21564,10783,sky,0
21565,10783,sky2,0
21566,10784,sky,0
21567,10784,sky2,0
21568,10785,sky,0
21569,10785,sky2,0
21570,10786,sky,0
21571,10786,sky2,0
21572,10787,sky,0
21573,10787,sky2,0
21574,10788,sky,0
21575,10788,sky2,0
21576,10789,sky,0
21577,10789,sky2,0
21578,10790,sky,0
21579,10790,sky2,0
21580,10791,sky,0
21581,10791,sky2,0
21582,10792,sky,0
21583,10792,sky2,0
21584,10793,sky,0
21585,10793,sky2,0
21586,10794,sky,0
21587,10794,sky2,0
21588,10795,sky,0
21589,10795,sky2,0
21590,10796,sky,0
21591,10796,sky2,0
21592,10797,sky,0
21593,10797,sky2,0
21594,10798,sky,0
21595,10798,sky2,0
21596,10799,sky,0
21597,10799,sky2,0
21598,10800,sky,0
21599,10800,sky2,0
21600,10801,sky,0
21601,10801,sky2,0
21602,10802,sky,0
21603,10802,sky2,0
21604,10803,sky,0
21605,10803,sky2,0
21606,10804,sky,0
21607,10804,sky2,0
21608,10805,sky,0
21609,10805,sky2,0
21610,10806,sky,0
21611,10806,sky2,0
21612,10807,sky,0
21613,10807,sky2,0
21614,10808,sky,0
21615,10808,sky2,0
21616,10809,sky,0
21617,10809,sky2,0
21618,10810,sky,0
21619,10810,sky2,0
21620,10811,sky,0
21621,10811,sky2,0
21622,10812,sky,0
21623,10812,sky2,0
21624,10813,sky,0
21625,10813,sky2,0
21626,10814,sky,0
21627,10814,sky2,0
21628,10815,sky,0
21629,10815,sky2,0
21630,10816,sky,0
21631,10816,sky2,0
21632,10817,sky,0
21633,10817,sky2,0
21634,10818,sky,0
21635,10818,sky2,0
21636,10819,sky,0
21637,10819,sky2,0
21638,10820,sky,0
21639,10820,sky2,0
21640,10821,sky,0
21641,10821,sky2,0
21642,10822,sky,0
21643,10822,sky2,0
21644,10823,sky,0
21645,10823,sky2,0
21646,10824,sky,0
21647,10824,sky2,0
21648,10825,sky,0
21649,10825,sky2,0
21650,10826,sky,0
21651,10826,sky2,0
21652,10827,sky,0
21653,10827,sky2,0
21654,10828,sky,0
21655,10828,sky2,0
21656,10829,sky,0
21657,10829,sky2,0
21658,10830,sky,0
21659,10830,sky2,0
21660,10831,sky,0
21661,10831,sky2,0
21662,10832,sky,0
21663,10832,sky2,0
21664,10833,sky,0
21665,10833,sky2,0
21666,10834,sky,0
21667,10834,sky2,0
21668,10835,sky,0
21669,10835,sky2,0
21670,10836,sky,0
21671,10836,sky2,0
21672,10837,sky,0
21673,10837,sky2,0
21674,10838,sky,0
21675,10838,sky2,0
21676,10839,sky,0
21677,10839,sky2,0
21678,10840,sky,0
21679,10840,sky2,0
21680,10841,sky,0
21681,10841,sky2,0
21682,10842,sky,0
21683,10842,sky2,0
21684,10843,sky,0
21685,10843,sky2,0
21686,10844,sky,0
21687,10844,sky2,0
21688,10845,sky,0
21689,10845,sky2,0
21690,10846,sky,0
21691,10846,sky2,0
21692,10847,sky,0
21693,10847,sky2,0
21694,10848,sky,0
21695,10848,sky2,0
21696,10849,sky,0
21697,10849,sky2,0
21698,10850,sky,0
21699,10850,sky2,0
21700,10851,sky,0
21701,10851,sky2,0
21702,10852,sky,0
21703,10852,sky2,0
21704,10853,sky,0
21705,10853,sky2,0
21706,10854,sky,0
21707,10854,sky2,0
21708,10855,sky,0
21709,10855,sky2,0
21710,10856,sky,0
21711,10856,sky2,0
21712,10857,sky,0
21713,10857,sky2,0
21714,10858,sky,0
21715,10858,sky2,0
21716,10859,sky,0
21717,10859,sky2,0
21718,10860,sky,0
21719,10860,sky2,0
21720,10861,sky,0
21721,10861,sky2,0
21722,10862,sky,0
21723,10862,sky2,0
21724,10863,sky,0
21725,10863,sky2,0
21726,10864,sky,0
21727,10864,sky2,0
21728,10865,sky,0
21729,10865,sky2,0
21730,10866,sky,0
21731,10866,sky2,0
21732,10867,sky,0
21733,10867,sky2,0
21734,10868,sky,0
21735,10868,sky2,0
21736,10869,sky,0
21737,10869,sky2,0
21738,10870,sky,0
21739,10870,sky2,0
21740,10871,sky,0
21741,10871,sky2,0
21742,10872,sky,0
21743,10872,sky2,0
21744,10873,sky,0
21745,10873,sky2,0
21746,10874,sky,0
21747,10874,sky2,0
21748,10875,sky,0
21749,10875,sky2,0
21750,10876,sky,0
21751,10876,sky2,0
21752,10877,sky,0
21753,10877,sky2,0
21754,10878,sky,0
21755,10878,sky2,0
21756,10879,sky,0
21757,10879,sky2,0
21758,10880,sky,0
21759,10880,sky2,0
21760,10881,sky,0
21761,10881,sky2,0
21762,10882,sky,0
21763,10882,sky2,0
21764,10883,sky,0
21765,10883,sky2,0
21766,10884,sky,0
21767,10884,sky2,0
21768,10885,sky,0
21769,10885,sky2,0
21770,10886,sky,0
21771,10886,sky2,0
21772,10887,sky,0
21773,10887,sky2,0
21774,10888,sky,0
21775,10888,sky2,0
21776,10889,sky,0
21777,10889,sky2,0
21778,10890,sky,0
21779,10890,sky2,0
21780,10891,sky,0
21781,10891,sky2,0
21782,10892,sky,0
21783,10892,sky2,0
21784,10893,sky,0
21785,10893,sky2,0
21786,10894,sky,0
21787,10894,sky2,0
21788,10895,sky,0
21789,10895,sky2,0
21790,10896,sky,0
21791,10896,sky2,0
21792,10897,sky,0
21793,10897,sky2,0
21794,10898,sky,0
21795,10898,sky2,0
21796,10899,sky,0
21797,10899,sky2,0
21798,10900,sky,0
21799,10900,sky2,0
21800,10901,sky,0
21801,10901,sky2,0
21802,10902,sky,0
21803,10902,sky2,0
21804,10903,sky,0
21805,10903,sky2,0
21806,10904,sky,0
21807,10904,sky2,0
21808,10905,sky,0
21809,10905,sky2,0
21810,10906,sky,0
21811,10906,sky2,0
21812,10907,sky,0
21813,10907,sky2,0
21814,10908,sky,0
21815,10908,sky2,0
21816,10909,sky,0
21817,10909,sky2,0
21818,10910,sky,0
21819,10910,sky2,0
21820,10911,sky,0
21821,10911,sky2,0
21822,10912,sky,0
21823,10912,sky2,0
21824,10913,sky,0
21825,10913,sky2,0
21826,10914,sky,0
21827,10914,sky2,0
21828,10915,sky,0
21829,10915,sky2,0
21830,10916,sky,0
21831,10916,sky2,0
21832,10917,sky,0
21833,10917,sky2,0
21834,10918,sky,0
21835,10918,sky2,0
21836,10919,sky,0
21837,10919,sky2,0
21838,10920,sky,0
21839,10920,sky2,0
21840,10921,sky,0
21841,10921,sky2,0
21842,10922,sky,0
21843,10922,sky2,0
21844,10923,sky,0
21845,10923,sky2,0
21846,10924,sky,0
21847,10924,sky2,0
21848,10925,sky,0
21849,10925,sky2,0
21850,10926,sky,0
21851,10926,sky2,0
21852,10927,sky,0
21853,10927,sky2,0
21854,10928,sky,0
21855,10928,sky2,0
21856,10929,sky,0
21857,10929,sky2,0
21858,10930,sky,0
21859,10930,sky2,0
21860,10931,sky,0
21861,10931,sky2,0
21862,10932,sky,0
21863,10932,sky2,0
21864,10933,sky,0
21865,10933,sky2,0
21866,10934,sky,0
21867,10934,sky2,0
21868,10935,sky,0
21869,10935,sky2,0
21870,10936,sky,0
21871,10936,sky2,0
21872,10937,sky,0
21873,10937,sky2,0
21874,10938,sky,0
21875,10938,sky2,0
21876,10939,sky,0
21877,10939,sky2,0
21878,10940,sky,0
21879,10940,sky2,0
21880,10941,sky,0
21881,10941,sky2,0
21882,10942,sky,0
21883,10942,sky2,0
21884,10943,sky,0
21885,10943,sky2,0
21886,10944,sky,0
21887,10944,sky2,0
21888,10945,sky,0
21889,10945,sky2,0
21890,10946,sky,0
21891,10946,sky2,0
21892,10947,sky,0
21893,10947,sky2,0
21894,10948,sky,0
21895,10948,sky2,0
21896,10949,sky,0
21897,10949,sky2,0
21898,10950,sky,0
21899,10950,sky2,0
21900,10951,sky,0
21901,10951,sky2,0
21902,10952,sky,0
21903,10952,sky2,0
21904,10953,sky,0
21905,10953,sky2,0
21906,10954,sky,0
21907,10954,sky2,0
21908,10955,sky,0
21909,10955,sky2,0
21910,10956,sky,0
21911,10956,sky2,0
21912,10957,sky,0
21913,10957,sky2,0
21914,10958,sky,0
21915,10958,sky2,0
21916,10959,sky,0
21917,10959,sky2,0
21918,10960,sky,0
21919,10960,sky2,0
21920,10961,sky,0
21921,10961,sky2,0
21922,10962,sky,0
21923,10962,sky2,0
21924,10963,sky,0
21925,10963,sky2,0
21926,10964,sky,0
21927,10964,sky2,0
21928,10965,sky,0
21929,10965,sky2,0
21930,10966,sky,0
21931,10966,sky2,0
21932,10967,sky,0
21933,10967,sky2,0
21934,10968,sky,0
21935,10968,sky2,0
21936,10969,sky,0
21937,10969,sky2,0
21938,10970,sky,0
21939,10970,sky2,0
21940,10971,sky,0
21941,10971,sky2,0
21942,10972,sky,0
21943,10972,sky2,0
21944,10973,sky,0
21945,10973,sky2,0
21946,10974,sky,0
21947,10974,sky2,0
21948,10975,sky,0
21949,10975,sky2,0
21950,10976,sky,0
21951,10976,sky2,0
21952,10977,sky,0
21953,10977,sky2,0
21954,10978,sky,0
21955,10978,sky2,0
21956,10979,sky,0
21957,10979,sky2,0
21958,10980,sky,0
21959,10980,sky2,0
21960,10981,sky,0
21961,10981,sky2,0
21962,10982,sky,0
21963,10982,sky2,0
21964,10983,sky,0
21965,10983,sky2,0
21966,10984,sky,0
21967,10984,sky2,0
21968,10985,sky,0
21969,10985,sky2,0
21970,10986,sky,0
21971,10986,sky2,0
21972,10987,sky,0
21973,10987,sky2,0
21974,10988,sky,0
21975,10988,sky2,0
21976,10989,sky,0
21977,10989,sky2,0
21978,10990,sky,0
21979,10990,sky2,0
21980,10991,sky,0
21981,10991,sky2,0
21982,10992,sky,0
21983,10992,sky2,0
21984,10993,sky,0
21985,10993,sky2,0
21986,10994,sky,0
21987,10994,sky2,0
21988,10995,sky,0
21989,10995,sky2,0
21990,10996,sky,0
21991,10996,sky2,0
21992,10997,sky,0
21993,10997,sky2,0
21994,10998,sky,0
21995,10998,sky2,0
21996,10999,sky,0
21997,10999,sky2,0
21998,11000,sky,0
21999,11000,sky2,0
22000,11001,sky,0
22001,11001,sky2,0
22002,11002,sky,0
22003,11002,sky2,0
22004,11003,sky,0
22005,11003,sky2,0
22006,11004,sky,0
22007,11004,sky2,0
22008,11005,sky,0
22009,11005,sky2,0
22010,11006,sky,0
22011,11006,sky2,0
22012,11007,sky,0
22013,11007,sky2,0
22014,11008,sky,0
22015,11008,sky2,0
22016,11009,sky,0
22017,11009,sky2,0
22018,11010,sky,0
22019,11010,sky2,0
22020,11011,sky,0
22021,11011,sky2,0
22022,11012,sky,0
22023,11012,sky2,0
22024,11013,sky,0
22025,11013,sky2,0
22026,11014,sky,0
22027,11014,sky2,0
22028,11015,sky,0
22029,11015,sky2,0
22030,11016,sky,0
22031,11016,sky2,0
22032,11017,sky,0
22033,11017,sky2,0
22034,11018,sky,0
22035,11018,sky2,0
22036,11019,sky,0
22037,11019,sky2,0
22038,11020,sky,0
22039,11020,sky2,0
22040,11021,sky,0
22041,11021,sky2,0
22042,11022,sky,0
22043,11022,sky2,0
22044,11023,sky,0
22045,11023,sky2,0
22046,11024,sky,0
22047,11024,sky2,0
22048,11025,sky,0
22049,11025,sky2,0
22050,11026,sky,0
22051,11026,sky2,0
22052,11027,sky,0
22053,11027,sky2,0
22054,11028,sky,0
22055,11028,sky2,0
22056,11029,sky,0
22057,11029,sky2,0
22058,11030,sky,0
22059,11030,sky2,0
22060,11031,sky,0
22061,11031,sky2,0
22062,11032,sky,0
22063,11032,sky2,0
22064,11033,sky,0
22065,11033,sky2,0
22066,11034,sky,0
22067,11034,sky2,0
22068,11035,sky,0
22069,11035,sky2,0
22070,11036,sky,0
22071,11036,sky2,0
22072,11037,sky,0
22073,11037,sky2,0
22074,11038,sky,0
22075,11038,sky2,0
22076,11039,sky,0
22077,11039,sky2,0
22078,11040,sky,0
22079,11040,sky2,0
22080,11041,sky,0
22081,11041,sky2,0
22082,11042,sky,0
22083,11042,sky2,0
22084,11043,sky,0
22085,11043,sky2,0
22086,11044,sky,0
22087,11044,sky2,0
22088,11045,sky,0
22089,11045,sky2,0
22090,11046,sky,0
22091,11046,sky2,0
22092,11047,sky,0
22093,11047,sky2,0
22094,11048,sky,0
22095,11048,sky2,0
22096,11049,sky,0
22097,11049,sky2,0
22098,11050,sky,0
22099,11050,sky2,0
22100,11051,sky,0
22101,11051,sky2,0
22102,11052,sky,0
22103,11052,sky2,0
22104,11053,sky,0
22105,11053,sky2,0
22106,11054,sky,0
22107,11054,sky2,0
22108,11055,sky,0
22109,11055,sky2,0
22110,11056,sky,0
22111,11056,sky2,0
22112,11057,sky,0
22113,11057,sky2,0
22114,11058,sky,0
22115,11058,sky2,0
22116,11059,sky,0
22117,11059,sky2,0
22118,11060,sky,0
22119,11060,sky2,0
22120,11061,sky,0
22121,11061,sky2,0
22122,11062,sky,0
22123,11062,sky2,0
22124,11063,sky,0
22125,11063,sky2,0
22126,11064,sky,0
22127,11064,sky2,0
22128,11065,sky,0
22129,11065,sky2,0
22130,11066,sky,0
22131,11066,sky2,0
22132,11067,sky,0
22133,11067,sky2,0
22134,11068,sky,0
22135,11068,sky2,0
22136,11069,sky,0
22137,11069,sky2,0
22138,11070,sky,0
22139,11070,sky2,0
22140,11071,sky,0
22141,11071,sky2,0
22142,11072,sky,0
22143,11072,sky2,0
22144,11073,sky,0
22145,11073,sky2,0
22146,11074,sky,0
22147,11074,sky2,0
22148,11075,sky,0
22149,11075,sky2,0
22150,11076,sky,0
22151,11076,sky2,0
22152,11077,sky,0
22153,11077,sky2,0
22154,11078,sky,0
22155,11078,sky2,0
22156,11079,sky,0
22157,11079,sky2,0
22158,11080,sky,0
22159,11080,sky2,0
22160,11081,sky,0
22161,11081,sky2,0
22162,11082,sky,0
22163,11082,sky2,0
22164,11083,sky,0
22165,11083,sky2,0
22166,11084,sky,0
22167,11084,sky2,0
22168,11085,sky,0
22169,11085,sky2,0
22170,11086,sky,0
22171,11086,sky2,0
22172,11087,sky,0
22173,11087,sky2,0
22174,11088,sky,0
22175,11088,sky2,0
22176,11089,sky,0
22177,11089,sky2,0
22178,11090,sky,0
22179,11090,sky2,0
22180,11091,sky,0
22181,11091,sky2,0
22182,11092,sky,0
22183,11092,sky2,0
22184,11093,sky,0
22185,11093,sky2,0
22186,11094,sky,0
22187,11094,sky2,0
22188,11095,sky,0
22189,11095,sky2,0
22190,11096,sky,0
22191,11096,sky2,0
22192,11097,sky,0
22193,11097,sky2,0
22194,11098,sky,0
22195,11098,sky2,0
22196,11099,sky,0
22197,11099,sky2,0
22198,11100,sky,0
22199,11100,sky2,0
22200,11101,sky,0
22201,11101,sky2,0
22202,11102,sky,0
22203,11102,sky2,0
22204,11103,sky,0
22205,11103,sky2,0
22206,11104,sky,0
22207,11104,sky2,0
22208,11105,sky,0
22209,11105,sky2,0
22210,11106,sky,0
22211,11106,sky2,0
22212,11107,sky,0
22213,11107,sky2,0
22214,11108,sky,0
22215,11108,sky2,0
22216,11109,sky,0
22217,11109,sky2,0
22218,11110,sky,0
22219,11110,sky2,0
22220,11111,sky,0
22221,11111,sky2,0
22222,11112,sky,0
22223,11112,sky2,0
22224,11113,sky,0
22225,11113,sky2,0
22226,11114,sky,0
22227,11114,sky2,0
22228,11115,sky,0
22229,11115,sky2,0
22230,11116,sky,0
22231,11116,sky2,0
22232,11117,sky,0
22233,11117,sky2,0
22234,11118,sky,0
22235,11118,sky2,0
22236,11119,sky,0
22237,11119,sky2,0
22238,11120,sky,0
22239,11120,sky2,0
22240,11121,sky,0
22241,11121,sky2,0
22242,11122,sky,0
22243,11122,sky2,0
22244,11123,sky,0
22245,11123,sky2,0
22246,11124,sky,0
22247,11124,sky2,0
22248,11125,sky,0
22249,11125,sky2,0
22250,11126,sky,0
22251,11126,sky2,0
22252,11127,sky,0
22253,11127,sky2,0
22254,11128,sky,0
22255,11128,sky2,0
22256,11129,sky,0
22257,11129,sky2,0
22258,11130,sky,0
22259,11130,sky2,0
22260,11131,sky,0
22261,11131,sky2,0
22262,11132,sky,0
22263,11132,sky2,0
22264,11133,sky,0
22265,11133,sky2,0
22266,11134,sky,0
22267,11134,sky2,0
22268,11135,sky,0
22269,11135,sky2,0
22270,11136,sky,0
22271,11136,sky2,0
22272,11137,sky,0
22273,11137,sky2,0
22274,11138,sky,0
22275,11138,sky2,0
22276,11139,sky,0
22277,11139,sky2,0
22278,11140,sky,0
22279,11140,sky2,0
22280,11141,sky,0
22281,11141,sky2,0
22282,11142,sky,0
22283,11142,sky2,0
22284,11143,sky,0
22285,11143,sky2,0
22286,11144,sky,0
22287,11144,sky2,0
22288,11145,sky,0
22289,11145,sky2,0
22290,11146,sky,0
22291,11146,sky2,0
22292,11147,sky,0
22293,11147,sky2,0
22294,11148,sky,0
22295,11148,sky2,0
22296,11149,sky,0
22297,11149,sky2,0
22298,11150,sky,0
22299,11150,sky2,0
22300,11151,sky,0
22301,11151,sky2,0
22302,11152,sky,0
22303,11152,sky2,0
22304,11153,sky,0
22305,11153,sky2,0
22306,11154,sky,0
22307,11154,sky2,0
22308,11155,sky,0
22309,11155,sky2,0
22310,11156,sky,0
22311,11156,sky2,0
22312,11157,sky,0
22313,11157,sky2,0
22314,11158,sky,0
22315,11158,sky2,0
22316,11159,sky,0
22317,11159,sky2,0
22318,11160,sky,0
22319,11160,sky2,0
22320,11161,sky,0
22321,11161,sky2,0
22322,11162,sky,0
22323,11162,sky2,0
22324,11163,sky,0
22325,11163,sky2,0
22326,11164,sky,0
22327,11164,sky2,0
22328,11165,sky,0
22329,11165,sky2,0
22330,11166,sky,0
22331,11166,sky2,0
22332,11167,sky,0
22333,11167,sky2,0
22334,11168,sky,0
22335,11168,sky2,0
22336,11169,sky,0
22337,11169,sky2,0
22338,11170,sky,0
22339,11170,sky2,0
22340,11171,sky,0
22341,11171,sky2,0
22342,11172,sky,0
22343,11172,sky2,0
22344,11173,sky,0
22345,11173,sky2,0
22346,11174,sky,0
22347,11174,sky2,0
22348,11175,sky,0
22349,11175,sky2,0
22350,11176,sky,0
22351,11176,sky2,0
22352,11177,sky,0
22353,11177,sky2,0
22354,11178,sky,0
22355,11178,sky2,0
22356,11179,sky,0
22357,11179,sky2,0
22358,11180,sky,0
22359,11180,sky2,0
22360,11181,sky,0
22361,11181,sky2,0
22362,11182,sky,0
22363,11182,sky2,0
22364,11183,sky,0
22365,11183,sky2,0
22366,11184,sky,0
22367,11184,sky2,0
22368,11185,sky,0
22369,11185,sky2,0
22370,11186,sky,0
22371,11186,sky2,0
22372,11187,sky,0
22373,11187,sky2,0
22374,11188,sky,0
22375,11188,sky2,0
22376,11189,sky,0
22377,11189,sky2,0
22378,11190,sky,0
22379,11190,sky2,0
22380,11191,sky,0
22381,11191,sky2,0
22382,11192,sky,0
22383,11192,sky2,0
22384,11193,sky,0
22385,11193,sky2,0
22386,11194,sky,0
22387,11194,sky2,0
22388,11195,sky,0
22389,11195,sky2,0
22390,11196,sky,0
22391,11196,sky2,0
22392,11197,sky,0
22393,11197,sky2,0
22394,11198,sky,0
22395,11198,sky2,0
22396,11199,sky,0
22397,11199,sky2,0
22398,11200,sky,0
22399,11200,sky2,0
22400,11201,sky,0
22401,11201,sky2,0
22402,11202,sky,0
22403,11202,sky2,0
22404,11203,sky,0
22405,11203,sky2,0
22406,11204,sky,0
22407,11204,sky2,0
22408,11205,sky,0
22409,11205,sky2,0
22410,11206,sky,0
22411,11206,sky2,0
22412,11207,sky,0
22413,11207,sky2,0
22414,11208,sky,0
22415,11208,sky2,0
22416,11209,sky,0
22417,11209,sky2,0
22418,11210,sky,0
22419,11210,sky2,0
22420,11211,sky,0
22421,11211,sky2,0
22422,11212,sky,0
22423,11212,sky2,0
22424,11213,sky,0
22425,11213,sky2,0
22426,11214,sky,0
22427,11214,sky2,0
22428,11215,sky,0
22429,11215,sky2,0
22430,11216,sky,0
22431,11216,sky2,0
22432,11217,sky,0
22433,11217,sky2,0
22434,11218,sky,0
22435,11218,sky2,0
22436,11219,sky,0
22437,11219,sky2,0
22438,11220,sky,0
22439,11220,sky2,0
22440,11221,sky,0
22441,11221,sky2,0
22442,11222,sky,0
22443,11222,sky2,0
22444,11223,sky,0
22445,11223,sky2,0
22446,11224,sky,0
22447,11224,sky2,0
22448,11225,sky,0
22449,11225,sky2,0
22450,11226,sky,0
22451,11226,sky2,0
22452,11227,sky,0
22453,11227,sky2,0
22454,11228,sky,0
22455,11228,sky2,0
22456,11229,sky,0
22457,11229,sky2,0
22458,11230,sky,0
22459,11230,sky2,0
22460,11231,sky,0
22461,11231,sky2,0
22462,11232,sky,0
22463,11232,sky2,0
22464,11233,sky,0
22465,11233,sky2,0
22466,11234,sky,0
22467,11234,sky2,0
22468,11235,sky,0
22469,11235,sky2,0
22470,11236,sky,0
22471,11236,sky2,0
22472,11237,sky,0
22473,11237,sky2,0
22474,11238,sky,0
22475,11238,sky2,0
22476,11239,sky,0
22477,11239,sky2,0
22478,11240,sky,0
22479,11240,sky2,0
22480,11241,sky,0
22481,11241,sky2,0
22482,11242,sky,0
22483,11242,sky2,0
22484,11243,sky,0
22485,11243,sky2,0
22486,11244,sky,0
22487,11244,sky2,0
22488,11245,sky,0
22489,11245,sky2,0
22490,11246,sky,0
22491,11246,sky2,0
22492,11247,sky,0
22493,11247,sky2,0
22494,11248,sky,0
22495,11248,sky2,0
22496,11249,sky,0
22497,11249,sky2,0
22498,11250,sky,0
22499,11250,sky2,0
22500,11251,sky,0
22501,11251,sky2,0
22502,11252,sky,0
22503,11252,sky2,0
22504,11253,sky,0
22505,11253,sky2,0
22506,11254,sky,0
22507,11254,sky2,0
22508,11255,sky,0
